2026-09-26T08:52:25.704	ngr/loco/9950012/state/nav	{"event":"DECLARED","state":"NORMAL","nav":"NORMAL","nav_state":"TRACKING","mm":49,"tgt":48,"dir":"CCW","adv":0,"ref":0}
2026-09-26T08:53:02.354	ngr/loco/9950012/telem/ir	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"38:18:2B:30:8C:2C","seen":1682,"accepted":1682,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":1,"age_ms":115,"reason":1,"boot":"14802F4D0D61DA7D","seq":1684,"pulses":150,"span":31,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE","ir_valid":0,"ir_mmps":null,"ir_pkph":null,"ir_speed_reason":"INADEQUATE_CONTRAST","ir_coupled":1,"ir_window_us":0,"ir_delta_pulses":0,"ir_pitch_um":0,"ir_speed_authority":"OBSERVE_ONLY","navi_speed_valid":0,"navi_speed_mmps":null,"navi_speed_reason":"INADEQUATE_CONTRAST"}
2026-09-26T08:53:02.354	ngr/loco/9950012/alert	{"level":"CLEAR","reason":"STATUS","loco":"9950012","uptime_ms":204141,"state":"NORMAL","nav":"NORMAL","nav_state":"TRACKING","mm":45,"dead_reckoned_mm":45,"tgt":44,"dir":"CCW","session_dir":"CCW","trust":"CONTINUITY","powered":1,"moving":null,"motion_source":"IR","pwm":14,"auto":0,"running":0,"estop":0,"lowvolt":0,"ina":1,"est_mm_s":66,"est_age_ms":8375,"baseline":1828,"base_age_ms":201781,"distance_confirmed":1,"distance_assessable":1,"ir_interval":"MM_REFERENCED_EPOCH","ir_waits":0,"ir_bounds":"UNVALIDATED","ir_fitted":1,"agree":4,"disagree":0,"pub_drop":0,"cmd_drop":0}
2026-09-26T08:53:02.354	ngr/loco/9950012/state/throttle	14
2026-09-26T08:53:02.354	ngr/loco/9950012/state/direction	2
2026-09-26T08:53:02.354	ngr/loco/9950012/state/estop	0
2026-09-26T08:53:02.357	ngr/loco/9950012/state/nav_ready	1
2026-09-26T08:53:02.357	ngr/loco/9950012/state/loopstat	{"hall_events":4,"hall_drop":0,"baseline_diag_drop":0,"ir_drop":0,"stale_frame":0,"pub_drop":0,"cmd_drop":0}
2026-09-26T08:53:03.219	ngr/loco/9950012/diag/ir_health	{"shadow":0,"health_revision":"PROXIMAL_R1","calibration_id":0,"distance_bounds":"UNVALIDATED","loco_boot":"EE765AA21A71C703","health":"INADEQUATE_CONTRAST","readiness":"UNAVAILABLE","fresh":1,"age_ms":74,"detector_reason":1,"epoch":2,"epoch_active":0,"epoch_starts":2,"epoch_ends":2,"epoch_reason":"INSTRUMENT_UNAVAILABLE","ir_boot":"14802F4D0D61DA7D","seq":1693,"pulses":150,"epoch_mm":null,"delta_pulses":null,"delta_us":null,"ref_valid":0,"ref_mm":null,"ref_ms":null,"ref_event":4,"ref_alignment_us":-47421,"ref_basis":"NAV05_ACCEPTED","distance_mm":null,"accepted":1691,"rejected":0,"duplicate":0,"old":0,"queue_gaps":0,"changes":22}
2026-09-26T08:53:03.237	ngr/loco/9950012/state/lowvolt	0
2026-09-26T08:53:03.239	ngr/loco/9950012/telem/voltage	16.08
2026-09-26T08:53:03.239	ngr/loco/9950012/telem/current	0.23
2026-09-26T08:53:03.239	ngr/loco/9950012/telem/power	3.69
2026-09-26T08:53:03.350	ngr/loco/9950012/diag/ir_link	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"38:18:2B:30:8C:2C","seen":1693,"accepted":1693,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":1,"age_ms":18,"reason":1,"boot":"14802F4D0D61DA7D","seq":1695,"pulses":150,"span":31,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE","ir_valid":0,"ir_mmps":null,"ir_pkph":null,"ir_speed_reason":"INADEQUATE_CONTRAST","ir_coupled":1,"ir_window_us":0,"ir_delta_pulses":0,"ir_pitch_um":0,"ir_speed_authority":"OBSERVE_ONLY","navi_speed_valid":0,"navi_speed_mmps":null,"navi_speed_reason":"INADEQUATE_CONTRAST"}
2026-09-26T08:53:03.352	ngr/loco/9950012/telem/ir	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"38:18:2B:30:8C:2C","seen":1693,"accepted":1693,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":1,"age_ms":18,"reason":1,"boot":"14802F4D0D61DA7D","seq":1695,"pulses":150,"span":31,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE","ir_valid":0,"ir_mmps":null,"ir_pkph":null,"ir_speed_reason":"INADEQUATE_CONTRAST","ir_coupled":1,"ir_window_us":0,"ir_delta_pulses":0,"ir_pitch_um":0,"ir_speed_authority":"OBSERVE_ONLY","navi_speed_valid":0,"navi_speed_mmps":null,"navi_speed_reason":"INADEQUATE_CONTRAST"}
2026-09-26T08:53:03.352	ngr/loco/9950012/alert	{"level":"CLEAR","reason":"STATUS","loco":"9950012","uptime_ms":205141,"state":"NORMAL","nav":"NORMAL","nav_state":"TRACKING","mm":45,"dead_reckoned_mm":45,"tgt":44,"dir":"CCW","session_dir":"CCW","trust":"CONTINUITY","powered":1,"moving":null,"motion_source":"IR","pwm":11,"auto":0,"running":0,"estop":0,"lowvolt":0,"ina":1,"est_mm_s":66,"est_age_ms":9375,"baseline":1828,"base_age_ms":202781,"distance_confirmed":1,"distance_assessable":1,"ir_interval":"MM_REFERENCED_EPOCH","ir_waits":0,"ir_bounds":"UNVALIDATED","ir_fitted":1,"agree":4,"disagree":0,"pub_drop":0,"cmd_drop":0}
2026-09-26T08:53:03.353	ngr/loco/9950012/state/throttle	11
2026-09-26T08:53:03.353	ngr/loco/9950012/state/direction	2
2026-09-26T08:53:03.353	ngr/loco/9950012/state/estop	0
2026-09-26T08:53:03.353	ngr/loco/9950012/state/nav_ready	1
2026-09-26T08:53:03.355	ngr/loco/9950012/state/loopstat	{"hall_events":4,"hall_drop":0,"baseline_diag_drop":0,"ir_drop":0,"stale_frame":0,"pub_drop":0,"cmd_drop":0}
2026-09-26T08:53:04.213	ngr/loco/9950012/diag/ir_health	{"shadow":0,"health_revision":"PROXIMAL_R1","calibration_id":0,"distance_bounds":"UNVALIDATED","loco_boot":"EE765AA21A71C703","health":"INADEQUATE_CONTRAST","readiness":"UNAVAILABLE","fresh":1,"age_ms":83,"detector_reason":1,"epoch":2,"epoch_active":0,"epoch_starts":2,"epoch_ends":2,"epoch_reason":"INSTRUMENT_UNAVAILABLE","ir_boot":"14802F4D0D61DA7D","seq":1703,"pulses":150,"epoch_mm":null,"delta_pulses":null,"delta_us":null,"ref_valid":0,"ref_mm":null,"ref_ms":null,"ref_event":4,"ref_alignment_us":-47421,"ref_basis":"NAV05_ACCEPTED","distance_mm":null,"accepted":1701,"rejected":0,"duplicate":0,"old":0,"queue_gaps":0,"changes":22}
2026-09-26T08:53:04.346	ngr/loco/9950012/diag/ir_link	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"38:18:2B:30:8C:2C","seen":1703,"accepted":1703,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":1,"age_ms":4,"reason":1,"boot":"14802F4D0D61DA7D","seq":1705,"pulses":150,"span":31,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE","ir_valid":0,"ir_mmps":null,"ir_pkph":null,"ir_speed_reason":"INADEQUATE_CONTRAST","ir_coupled":1,"ir_window_us":0,"ir_delta_pulses":0,"ir_pitch_um":0,"ir_speed_authority":"OBSERVE_ONLY","navi_speed_valid":0,"navi_speed_mmps":null,"navi_speed_reason":"INADEQUATE_CONTRAST"}
2026-09-26T08:53:04.362	ngr/loco/9950012/telem/ir	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"38:18:2B:30:8C:2C","seen":1703,"accepted":1703,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":1,"age_ms":4,"reason":1,"boot":"14802F4D0D61DA7D","seq":1705,"pulses":150,"span":31,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE","ir_valid":0,"ir_mmps":null,"ir_pkph":null,"ir_speed_reason":"INADEQUATE_CONTRAST","ir_coupled":1,"ir_window_us":0,"ir_delta_pulses":0,"ir_pitch_um":0,"ir_speed_authority":"OBSERVE_ONLY","navi_speed_valid":0,"navi_speed_mmps":null,"navi_speed_reason":"INADEQUATE_CONTRAST"}
2026-09-26T08:53:04.362	ngr/loco/9950012/alert	{"level":"CLEAR","reason":"STATUS","loco":"9950012","uptime_ms":206142,"state":"NORMAL","nav":"NORMAL","nav_state":"TRACKING","mm":45,"dead_reckoned_mm":45,"tgt":44,"dir":"CCW","session_dir":"CCW","trust":"CONTINUITY","powered":1,"moving":null,"motion_source":"IR","pwm":9,"auto":0,"running":0,"estop":0,"lowvolt":0,"ina":1,"est_mm_s":66,"est_age_ms":10376,"baseline":1828,"base_age_ms":203782,"distance_confirmed":1,"distance_assessable":1,"ir_interval":"MM_REFERENCED_EPOCH","ir_waits":0,"ir_bounds":"UNVALIDATED","ir_fitted":1,"agree":4,"disagree":0,"pub_drop":0,"cmd_drop":0}
2026-09-26T08:53:04.363	ngr/loco/9950012/state/throttle	9
2026-09-26T08:53:04.363	ngr/loco/9950012/state/direction	2
2026-09-26T08:53:04.363	ngr/loco/9950012/state/estop	0
2026-09-26T08:53:04.364	ngr/loco/9950012/state/nav_ready	1
2026-09-26T08:53:04.364	ngr/loco/9950012/state/loopstat	{"hall_events":4,"hall_drop":0,"baseline_diag_drop":0,"ir_drop":0,"stale_frame":0,"pub_drop":0,"cmd_drop":0}
2026-09-26T08:53:05.212	ngr/loco/9950012/diag/ir_health	{"shadow":0,"health_revision":"PROXIMAL_R1","calibration_id":0,"distance_bounds":"UNVALIDATED","loco_boot":"EE765AA21A71C703","health":"INADEQUATE_CONTRAST","readiness":"UNAVAILABLE","fresh":1,"age_ms":82,"detector_reason":1,"epoch":2,"epoch_active":0,"epoch_starts":2,"epoch_ends":2,"epoch_reason":"INSTRUMENT_UNAVAILABLE","ir_boot":"14802F4D0D61DA7D","seq":1713,"pulses":150,"epoch_mm":null,"delta_pulses":null,"delta_us":null,"ref_valid":0,"ref_mm":null,"ref_ms":null,"ref_event":4,"ref_alignment_us":-47421,"ref_basis":"NAV05_ACCEPTED","distance_mm":null,"accepted":1711,"rejected":0,"duplicate":0,"old":0,"queue_gaps":0,"changes":22}
2026-09-26T08:53:05.342	ngr/loco/9950012/diag/ir_link	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"38:18:2B:30:8C:2C","seen":1713,"accepted":1713,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":1,"age_ms":5,"reason":1,"boot":"14802F4D0D61DA7D","seq":1715,"pulses":150,"span":31,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE","ir_valid":0,"ir_mmps":null,"ir_pkph":null,"ir_speed_reason":"INADEQUATE_CONTRAST","ir_coupled":1,"ir_window_us":0,"ir_delta_pulses":0,"ir_pitch_um":0,"ir_speed_authority":"OBSERVE_ONLY","navi_speed_valid":0,"navi_speed_mmps":null,"navi_speed_reason":"INADEQUATE_CONTRAST"}
2026-09-26T08:53:05.353	ngr/loco/9950012/telem/ir	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"38:18:2B:30:8C:2C","seen":1713,"accepted":1713,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":1,"age_ms":5,"reason":1,"boot":"14802F4D0D61DA7D","seq":1715,"pulses":150,"span":31,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE","ir_valid":0,"ir_mmps":null,"ir_pkph":null,"ir_speed_reason":"INADEQUATE_CONTRAST","ir_coupled":1,"ir_window_us":0,"ir_delta_pulses":0,"ir_pitch_um":0,"ir_speed_authority":"OBSERVE_ONLY","navi_speed_valid":0,"navi_speed_mmps":null,"navi_speed_reason":"INADEQUATE_CONTRAST"}
2026-09-26T08:53:05.353	ngr/loco/9950012/alert	{"level":"CLEAR","reason":"STATUS","loco":"9950012","uptime_ms":207143,"state":"NORMAL","nav":"NORMAL","nav_state":"TRACKING","mm":45,"dead_reckoned_mm":45,"tgt":44,"dir":"CCW","session_dir":"CCW","trust":"CONTINUITY","powered":1,"moving":null,"motion_source":"IR","pwm":6,"auto":0,"running":0,"estop":0,"lowvolt":0,"ina":1,"est_mm_s":66,"est_age_ms":11377,"baseline":1828,"base_age_ms":204783,"distance_confirmed":1,"distance_assessable":1,"ir_interval":"MM_REFERENCED_EPOCH","ir_waits":0,"ir_bounds":"UNVALIDATED","ir_fitted":1,"agree":4,"disagree":0,"pub_drop":0,"cmd_drop":0}
2026-09-26T08:53:05.353	ngr/loco/9950012/state/throttle	6
2026-09-26T08:53:05.353	ngr/loco/9950012/state/direction	2
2026-09-26T08:53:05.353	ngr/loco/9950012/state/estop	0
2026-09-26T08:53:05.354	ngr/loco/9950012/state/nav_ready	1
2026-09-26T08:53:05.359	ngr/loco/9950012/state/loopstat	{"hall_events":4,"hall_drop":0,"baseline_diag_drop":0,"ir_drop":0,"stale_frame":0,"pub_drop":0,"cmd_drop":0}
2026-09-26T08:53:06.210	ngr/loco/9950012/diag/ir_health	{"shadow":0,"health_revision":"PROXIMAL_R1","calibration_id":0,"distance_bounds":"UNVALIDATED","loco_boot":"EE765AA21A71C703","health":"INADEQUATE_CONTRAST","readiness":"UNAVAILABLE","fresh":1,"age_ms":68,"detector_reason":1,"epoch":2,"epoch_active":0,"epoch_starts":2,"epoch_ends":2,"epoch_reason":"INSTRUMENT_UNAVAILABLE","ir_boot":"14802F4D0D61DA7D","seq":1723,"pulses":150,"epoch_mm":null,"delta_pulses":null,"delta_us":null,"ref_valid":0,"ref_mm":null,"ref_ms":null,"ref_event":4,"ref_alignment_us":-47421,"ref_basis":"NAV05_ACCEPTED","distance_mm":null,"accepted":1721,"rejected":0,"duplicate":0,"old":0,"queue_gaps":0,"changes":22}
2026-09-26T08:53:06.352	ngr/loco/9950012/diag/ir_link	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"38:18:2B:30:8C:2C","seen":1723,"accepted":1723,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":1,"age_ms":8,"reason":1,"boot":"14802F4D0D61DA7D","seq":1725,"pulses":150,"span":31,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE","ir_valid":0,"ir_mmps":null,"ir_pkph":null,"ir_speed_reason":"INADEQUATE_CONTRAST","ir_coupled":1,"ir_window_us":0,"ir_delta_pulses":0,"ir_pitch_um":0,"ir_speed_authority":"OBSERVE_ONLY","navi_speed_valid":0,"navi_speed_mmps":null,"navi_speed_reason":"INADEQUATE_CONTRAST"}
2026-09-26T08:53:06.358	ngr/loco/9950012/telem/ir	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"38:18:2B:30:8C:2C","seen":1723,"accepted":1723,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":1,"age_ms":8,"reason":1,"boot":"14802F4D0D61DA7D","seq":1725,"pulses":150,"span":31,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE","ir_valid":0,"ir_mmps":null,"ir_pkph":null,"ir_speed_reason":"INADEQUATE_CONTRAST","ir_coupled":1,"ir_window_us":0,"ir_delta_pulses":0,"ir_pitch_um":0,"ir_speed_authority":"OBSERVE_ONLY","navi_speed_valid":0,"navi_speed_mmps":null,"navi_speed_reason":"INADEQUATE_CONTRAST"}
2026-09-26T08:53:06.359	ngr/loco/9950012/alert	{"level":"CLEAR","reason":"STATUS","loco":"9950012","uptime_ms":208143,"state":"NORMAL","nav":"NORMAL","nav_state":"TRACKING","mm":45,"dead_reckoned_mm":45,"tgt":44,"dir":"CCW","session_dir":"CCW","trust":"CONTINUITY","powered":1,"moving":null,"motion_source":"IR","pwm":4,"auto":0,"running":0,"estop":0,"lowvolt":0,"ina":1,"est_mm_s":66,"est_age_ms":12377,"baseline":1828,"base_age_ms":205783,"distance_confirmed":1,"distance_assessable":1,"ir_interval":"MM_REFERENCED_EPOCH","ir_waits":0,"ir_bounds":"UNVALIDATED","ir_fitted":1,"agree":4,"disagree":0,"pub_drop":0,"cmd_drop":0}
2026-09-26T08:53:06.359	ngr/loco/9950012/state/throttle	4
2026-09-26T08:53:06.359	ngr/loco/9950012/state/direction	2
2026-09-26T08:53:06.359	ngr/loco/9950012/state/estop	0
2026-09-26T08:53:06.359	ngr/loco/9950012/state/nav_ready	1
2026-09-26T08:53:06.362	ngr/loco/9950012/state/loopstat	{"hall_events":4,"hall_drop":0,"baseline_diag_drop":0,"ir_drop":0,"stale_frame":0,"pub_drop":0,"cmd_drop":0}
2026-09-26T08:53:07.220	ngr/loco/9950012/diag/ir_health	{"shadow":0,"health_revision":"PROXIMAL_R1","calibration_id":0,"distance_bounds":"UNVALIDATED","loco_boot":"EE765AA21A71C703","health":"INADEQUATE_CONTRAST","readiness":"UNAVAILABLE","fresh":1,"age_ms":67,"detector_reason":1,"epoch":2,"epoch_active":0,"epoch_starts":2,"epoch_ends":2,"epoch_reason":"INSTRUMENT_UNAVAILABLE","ir_boot":"14802F4D0D61DA7D","seq":1733,"pulses":150,"epoch_mm":null,"delta_pulses":null,"delta_us":null,"ref_valid":0,"ref_mm":null,"ref_ms":null,"ref_event":4,"ref_alignment_us":-47421,"ref_basis":"NAV05_ACCEPTED","distance_mm":null,"accepted":1731,"rejected":0,"duplicate":0,"old":0,"queue_gaps":0,"changes":22}
2026-09-26T08:53:07.348	ngr/loco/9950012/diag/ir_link	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"38:18:2B:30:8C:2C","seen":1733,"accepted":1733,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":1,"age_ms":9,"reason":1,"boot":"14802F4D0D61DA7D","seq":1735,"pulses":150,"span":31,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE","ir_valid":0,"ir_mmps":null,"ir_pkph":null,"ir_speed_reason":"INADEQUATE_CONTRAST","ir_coupled":1,"ir_window_us":0,"ir_delta_pulses":0,"ir_pitch_um":0,"ir_speed_authority":"OBSERVE_ONLY","navi_speed_valid":0,"navi_speed_mmps":null,"navi_speed_reason":"INADEQUATE_CONTRAST"}
2026-09-26T08:53:07.392	ngr/loco/9950012/telem/ir	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"38:18:2B:30:8C:2C","seen":1733,"accepted":1733,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":1,"age_ms":9,"reason":1,"boot":"14802F4D0D61DA7D","seq":1735,"pulses":150,"span":31,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE","ir_valid":0,"ir_mmps":null,"ir_pkph":null,"ir_speed_reason":"INADEQUATE_CONTRAST","ir_coupled":1,"ir_window_us":0,"ir_delta_pulses":0,"ir_pitch_um":0,"ir_speed_authority":"OBSERVE_ONLY","navi_speed_valid":0,"navi_speed_mmps":null,"navi_speed_reason":"INADEQUATE_CONTRAST"}
2026-09-26T08:53:07.392	ngr/loco/9950012/alert	{"level":"CLEAR","reason":"STATUS","loco":"9950012","uptime_ms":209144,"state":"NORMAL","nav":"NORMAL","nav_state":"TRACKING","mm":45,"dead_reckoned_mm":45,"tgt":44,"dir":"CCW","session_dir":"CCW","trust":"CONTINUITY","powered":1,"moving":null,"motion_source":"IR","pwm":1,"auto":0,"running":0,"estop":0,"lowvolt":0,"ina":1,"est_mm_s":66,"est_age_ms":13378,"baseline":1828,"base_age_ms":206784,"distance_confirmed":1,"distance_assessable":1,"ir_interval":"MM_REFERENCED_EPOCH","ir_waits":0,"ir_bounds":"UNVALIDATED","ir_fitted":1,"agree":4,"disagree":0,"pub_drop":0,"cmd_drop":0}
2026-09-26T08:53:07.393	ngr/loco/9950012/state/throttle	1
2026-09-26T08:53:07.393	ngr/loco/9950012/state/direction	2
2026-09-26T08:53:07.393	ngr/loco/9950012/state/estop	0
2026-09-26T08:53:07.393	ngr/loco/9950012/state/nav_ready	1
2026-09-26T08:53:07.393	ngr/loco/9950012/state/loopstat	{"hall_events":4,"hall_drop":0,"baseline_diag_drop":0,"ir_drop":0,"stale_frame":0,"pub_drop":0,"cmd_drop":0}
2026-09-26T08:53:08.213	ngr/loco/9950012/diag/ir_health	{"shadow":0,"health_revision":"PROXIMAL_R1","calibration_id":0,"distance_bounds":"UNVALIDATED","loco_boot":"EE765AA21A71C703","health":"INADEQUATE_CONTRAST","readiness":"UNAVAILABLE","fresh":1,"age_ms":73,"detector_reason":1,"epoch":2,"epoch_active":0,"epoch_starts":2,"epoch_ends":2,"epoch_reason":"INSTRUMENT_UNAVAILABLE","ir_boot":"14802F4D0D61DA7D","seq":1743,"pulses":150,"epoch_mm":null,"delta_pulses":null,"delta_us":null,"ref_valid":0,"ref_mm":null,"ref_ms":null,"ref_event":4,"ref_alignment_us":-47421,"ref_basis":"NAV05_ACCEPTED","distance_mm":null,"accepted":1741,"rejected":0,"duplicate":0,"old":0,"queue_gaps":0,"changes":22}
2026-09-26T08:53:08.249	ngr/loco/9950012/state/lowvolt	0
2026-09-26T08:53:08.249	ngr/loco/9950012/telem/voltage	16.10
2026-09-26T08:53:08.249	ngr/loco/9950012/telem/current	0.18
2026-09-26T08:53:08.249	ngr/loco/9950012/telem/power	3.26
2026-09-26T08:53:08.346	ngr/loco/9950012/diag/ir_link	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"38:18:2B:30:8C:2C","seen":1743,"accepted":1743,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":1,"age_ms":14,"reason":1,"boot":"14802F4D0D61DA7D","seq":1745,"pulses":150,"span":31,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE","ir_valid":0,"ir_mmps":null,"ir_pkph":null,"ir_speed_reason":"INADEQUATE_CONTRAST","ir_coupled":1,"ir_window_us":0,"ir_delta_pulses":0,"ir_pitch_um":0,"ir_speed_authority":"OBSERVE_ONLY","navi_speed_valid":0,"navi_speed_mmps":null,"navi_speed_reason":"INADEQUATE_CONTRAST"}
2026-09-26T08:53:08.350	ngr/loco/9950012/telem/ir	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"38:18:2B:30:8C:2C","seen":1743,"accepted":1743,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":1,"age_ms":14,"reason":1,"boot":"14802F4D0D61DA7D","seq":1745,"pulses":150,"span":31,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE","ir_valid":0,"ir_mmps":null,"ir_pkph":null,"ir_speed_reason":"INADEQUATE_CONTRAST","ir_coupled":1,"ir_window_us":0,"ir_delta_pulses":0,"ir_pitch_um":0,"ir_speed_authority":"OBSERVE_ONLY","navi_speed_valid":0,"navi_speed_mmps":null,"navi_speed_reason":"INADEQUATE_CONTRAST"}
2026-09-26T08:53:08.351	ngr/loco/9950012/alert	{"level":"CLEAR","reason":"STATUS","loco":"9950012","uptime_ms":210144,"state":"NORMAL","nav":"NORMAL","nav_state":"TRACKING","mm":45,"dead_reckoned_mm":45,"tgt":44,"dir":"CCW","session_dir":"CCW","trust":"CONTINUITY","powered":0,"moving":null,"motion_source":"IR","pwm":0,"auto":0,"running":0,"estop":0,"lowvolt":0,"ina":1,"est_mm_s":66,"est_age_ms":14378,"baseline":1828,"base_age_ms":207784,"distance_confirmed":1,"distance_assessable":1,"ir_interval":"MM_REFERENCED_EPOCH","ir_waits":0,"ir_bounds":"UNVALIDATED","ir_fitted":1,"agree":4,"disagree":0,"pub_drop":0,"cmd_drop":0}
2026-09-26T08:53:08.351	ngr/loco/9950012/state/throttle	0
2026-09-26T08:53:08.351	ngr/loco/9950012/state/direction	2
2026-09-26T08:53:08.351	ngr/loco/9950012/state/estop	0
2026-09-26T08:53:08.351	ngr/loco/9950012/state/nav_ready	1
2026-09-26T08:53:08.353	ngr/loco/9950012/state/loopstat	{"hall_events":4,"hall_drop":0,"baseline_diag_drop":0,"ir_drop":0,"stale_frame":0,"pub_drop":0,"cmd_drop":0}
2026-09-26T08:53:09.212	ngr/loco/9950012/diag/ir_health	{"shadow":0,"health_revision":"PROXIMAL_R1","calibration_id":0,"distance_bounds":"UNVALIDATED","loco_boot":"EE765AA21A71C703","health":"INADEQUATE_CONTRAST","readiness":"UNAVAILABLE","fresh":1,"age_ms":74,"detector_reason":1,"epoch":2,"epoch_active":0,"epoch_starts":2,"epoch_ends":2,"epoch_reason":"INSTRUMENT_UNAVAILABLE","ir_boot":"14802F4D0D61DA7D","seq":1753,"pulses":150,"epoch_mm":null,"delta_pulses":null,"delta_us":null,"ref_valid":0,"ref_mm":null,"ref_ms":null,"ref_event":4,"ref_alignment_us":-47421,"ref_basis":"NAV05_ACCEPTED","distance_mm":null,"accepted":1751,"rejected":0,"duplicate":0,"old":0,"queue_gaps":0,"changes":22}
2026-09-26T08:53:09.344	ngr/loco/9950012/diag/ir_link	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"38:18:2B:30:8C:2C","seen":1753,"accepted":1753,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":1,"age_ms":14,"reason":1,"boot":"14802F4D0D61DA7D","seq":1755,"pulses":150,"span":31,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE","ir_valid":0,"ir_mmps":null,"ir_pkph":null,"ir_speed_reason":"INADEQUATE_CONTRAST","ir_coupled":1,"ir_window_us":0,"ir_delta_pulses":0,"ir_pitch_um":0,"ir_speed_authority":"OBSERVE_ONLY","navi_speed_valid":0,"navi_speed_mmps":null,"navi_speed_reason":"INADEQUATE_CONTRAST"}
2026-09-26T08:53:09.350	ngr/loco/9950012/telem/ir	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"38:18:2B:30:8C:2C","seen":1753,"accepted":1753,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":1,"age_ms":14,"reason":1,"boot":"14802F4D0D61DA7D","seq":1755,"pulses":150,"span":31,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE","ir_valid":0,"ir_mmps":null,"ir_pkph":null,"ir_speed_reason":"INADEQUATE_CONTRAST","ir_coupled":1,"ir_window_us":0,"ir_delta_pulses":0,"ir_pitch_um":0,"ir_speed_authority":"OBSERVE_ONLY","navi_speed_valid":0,"navi_speed_mmps":null,"navi_speed_reason":"INADEQUATE_CONTRAST"}
2026-09-26T08:53:09.350	ngr/loco/9950012/alert	{"level":"CLEAR","reason":"STATUS","loco":"9950012","uptime_ms":211144,"state":"NORMAL","nav":"NORMAL","nav_state":"TRACKING","mm":45,"dead_reckoned_mm":45,"tgt":44,"dir":"CCW","session_dir":"CCW","trust":"CONTINUITY","powered":0,"moving":null,"motion_source":"IR","pwm":0,"auto":0,"running":0,"estop":0,"lowvolt":0,"ina":1,"est_mm_s":66,"est_age_ms":15378,"baseline":1828,"base_age_ms":208784,"distance_confirmed":1,"distance_assessable":1,"ir_interval":"MM_REFERENCED_EPOCH","ir_waits":0,"ir_bounds":"UNVALIDATED","ir_fitted":1,"agree":4,"disagree":0,"pub_drop":0,"cmd_drop":0}
