
PY          passxception:-fixed:+4}"}  "
FILE: /home/david/NGR/telemetry/runs/9950011_20260914_143544.log
TIME      MM   PWM   FIXED  SHADOW  DIFF
14:59:31   40    0   1949    1936   -13
14:59:32   40    0   1949    1936   -13
14:59:33   40    0   1949    1936   -13
14:59:34   40    0   1949    1936   -13
14:59:35   40    0   1949    1936   -13
14:59:36   40    0   1949    1936   -13
14:59:37   40    0   1949    1936   -13
14:59:38   40    0   1949    1936   -13
14:59:39   40    0   1949    1936   -13
14:59:40   40    0   1949    1936   -13
14:59:41   40    0   1949    1936   -13
14:59:42   40    0   1949    1936   -13
14:59:43   40    0   1949    1936   -13
14:59:44   40    0   1949    1936   -13
14:59:45   40    0   1949    1936   -13
14:59:46   40    0   1949    1936   -13
14:59:47   40    0   1949    1936   -13
14:59:48   40    0   1949    1936   -13
14:59:49   40    0   1949    1936   -13
14:59:50   40    0   1949    1936   -13
14:59:51   40    0   1949    1936   -13
14:59:52   40    0   1949    1936   -13
14:59:53   40    0   1949    1936   -13
14:59:54   40    0   1949    1936   -13
14:59:55   40    0   1949    1936   -13
14:59:56   40    0   1949    1936   -13
14:59:57   40    0   1949    1936   -13
14:59:58   40    0   1949    1936   -13
14:59:59   40    0   1949    1936   -13
15:00:00   40    0   1949    1936   -13
15:00:01   40    0   1949    1936   -13
15:00:02   40    0   1949    1936   -13
15:00:03   40    0   1949    1936   -13
15:00:04   40    0   1949    1936   -13
15:00:05   40    0   1949    1936   -13
15:00:06   40    0   1949    1936   -13
15:00:07   40    0   1949    1936   -13
15:00:08   40    0   1949    1936   -13
15:00:09   40    0   1949    1936   -13
15:00:10   40    0   1949    1936   -13
15:00:11   40    0   1949    1936   -13
15:00:12   40    0   1949    1936   -13
15:00:13   40    0   1949    1936   -13
15:00:14   40    0   1949    1936   -13
15:00:15   40    0   1949    1936   -13
15:00:16   40    0   1949    1936   -13
15:00:17   40    0   1949    1936   -13
15:00:18   40    0   1949    1936   -13
15:00:19   40    0   1949    1936   -13
15:00:20   40    0   1949    1936   -13
15:00:21   40    0   1949    1936   -13
15:00:22   40    0   1949    1936   -13
15:00:23   40    0   1949    1936   -13
15:00:24   40    0   1949    1936   -13
15:00:25   40    0   1949    1936   -13
15:00:26   40    0   1949    1936   -13
15:00:27   40    0   1949    1936   -13
15:00:28   40    0   1949    1936   -13
15:00:29   40    0   1949    1936   -13
15:00:30   40    0   1949    1936   -13
15:00:31   40    0   1949    1936   -13
15:00:32   40    0   1949    1936   -13
15:00:33   40    0   1949    1936   -13
15:00:34   40    0   1949    1936   -13
15:00:35   40    0   1949    1936   -13
15:00:36   40    0   1949    1936   -13
15:00:37   40    0   1949    1936   -13
15:00:38   40    0   1949    1936   -13
15:00:39   40    0   1949    1936   -13
15:00:40   40    0   1949    1936   -13
15:00:41   40    0   1949    1936   -13
15:00:42   40    0   1949    1936   -13
15:00:43   40    0   1949    1936   -13
15:00:44   40    0   1949    1936   -13
15:00:45   40    0   1949    1936   -13
15:00:46   40    0   1949    1936   -13
15:00:47   40    0   1949    1936   -13
15:00:48   40    0   1949    1936   -13
15:00:49   40    0   1949    1936   -13
15:00:50   40    0   1949    1936   -13
15:00:51   40    0   1949    1936   -13
15:00:52   40    0   1949    1936   -13
15:00:53   40    0   1949    1936   -13
15:00:54   40    0   1949    1936   -13
15:00:55   40    0   1949    1936   -13
15:00:56   40    0   1949    1936   -13
15:00:57   40    0   1949    1936   -13
15:00:58   40    0   1949    1936   -13
15:00:59   40    0   1949    1936   -13
15:01:00   40    0   1949    1936   -13
15:01:01   40    0   1949    1936   -13
15:01:02   40    0   1949    1936   -13
15:01:03   40    0   1949    1936   -13
15:01:04   40    0   1949    1936   -13
15:01:05   40    0   1949    1936   -13
15:01:06   40    0   1949    1936   -13
15:01:07   40    0   1949    1936   -13
15:01:08   40    0   1949    1936   -13
15:01:09   40    0   1949    1936   -13
15:01:10   40    0   1949    1936   -13
15:01:11   40    0   1949    1936   -13
15:01:12   40    0   1949    1936   -13
15:01:13   40    0   1949    1936   -13
15:01:14   40    0   1949    1936   -13
15:01:15   40    0   1949    1936   -13
15:01:16   40    0   1949    1936   -13
15:01:17   40    0   1949    1936   -13
15:01:18   40    0   1949    1936   -13
15:01:19   40    0   1949    1936   -13
15:01:20   40    0   1949    1936   -13
15:01:21   40    0   1949    1936   -13
15:01:22   40    0   1949    1936   -13
15:01:23   40    0   1949    1936   -13
15:01:24   40    0   1949    1936   -13
15:01:25   40    0   1949    1936   -13
15:01:26   40    0   1949    1936   -13
15:01:27   40    0   1949    1936   -13
15:01:28   40    0   1949    1936   -13
15:01:29   40    0   1949    1936   -13
15:01:30   40    0   1949    1936   -13
15:01:31   40    0   1949    1936   -13
15:01:32   40    0   1949    1936   -13
15:01:33   40    0   1949    1936   -13
15:01:34   40    0   1949    1936   -13
15:01:35   40    0   1949    1936   -13
15:01:36   40    0   1949    1936   -13
15:01:37   40    0   1949    1936   -13
15:01:38   40    0   1949    1936   -13
15:01:39   40    0   1949    1936   -13
15:01:40   40    0   1949    1936   -13
15:01:41   40    0   1949    1936   -13
15:01:42   40    0   1949    1936   -13
15:01:43   40    0   1949    1936   -13
15:01:44   40    0   1949    1936   -13
15:01:45   40    0   1949    1936   -13
15:01:46   40    0   1949    1936   -13
15:01:47   40    0   1949    1936   -13
15:01:48   40    0   1949    1936   -13
15:01:49   40    0   1949    1936   -13
15:01:50   40    0   1949    1936   -13
15:01:51   40    0   1949    1936   -13
15:01:52   40    0   1949    1936   -13
15:01:53   40    0   1949    1936   -13
15:01:54   40    0   1949    1936   -13
15:01:55   40    0   1949    1936   -13
15:01:56   40    0   1949    1936   -13
15:01:57   40    0   1949    1936   -13
15:01:58   40    0   1949    1936   -13
15:01:59   40    0   1949    1936   -13
15:02:00   40    0   1949    1936   -13
15:02:01   40    0   1949    1936   -13
15:02:02   40    0   1949    1936   -13
15:02:03   40    0   1949    1936   -13
15:02:04   40    0   1949    1936   -13
15:02:05   40    0   1949    1936   -13
15:02:06   40    0   1949    1936   -13
15:02:07   40    0   1949    1936   -13
15:02:08   40    0   1949    1936   -13
15:02:09   40    0   1949    1936   -13
15:02:10   40    0   1949    1936   -13
15:02:11   40    0   1949    1936   -13
15:02:12   40    0   1949    1936   -13
15:02:13   40    0   1949    1936   -13
15:02:14   40    0   1949    1936   -13
15:02:15   40    0   1949    1936   -13
15:02:16   40    0   1949    1936   -13
15:02:17   40    0   1949    1936   -13
15:02:18   40    0   1949    1936   -13
15:02:19   40    0   1949    1936   -13
15:02:20   40    0   1949    1936   -13
15:02:21   40    0   1949    1936   -13
15:02:22   40    0   1949    1936   -13
15:02:23   40    0   1949    1936   -13
15:02:24   40    0   1949    1936   -13
15:02:25   40    0   1949    1936   -13
15:02:26   40    0   1949    1936   -13
15:02:27   40    0   1949    1936   -13
15:02:28   40    0   1949    1936   -13
15:02:29   40    0   1949    1936   -13
15:02:30   40    0   1949    1936   -13
15:02:31   40    0   1949    1936   -13
15:02:32   40    0   1949    1936   -13
15:02:33   40    0   1949    1936   -13
15:02:34   40    0   1949    1936   -13
15:02:35   40    0   1949    1936   -13
15:02:36   40    0   1949    1936   -13
15:02:37   40    0   1949    1936   -13
15:02:38   40    0   1949    1936   -13
15:02:39   40    0   1949    1936   -13
15:02:40   40    0   1949    1936   -13
15:02:41   40    0   1949    1936   -13
15:02:42   40    0   1949    1936   -13
15:02:43   40    0   1949    1936   -13
15:02:44   40    0   1949    1936   -13
15:02:45   40    0   1949    1936   -13
15:02:46   40    0   1949    1936   -13
15:02:47   40    0   1949    1936   -13
15:02:48   40    0   1949    1936   -13
15:02:49   40    0   1949    1936   -13
15:02:50   40    0   1949    1936   -13
15:02:51   40    0   1949    1936   -13
15:02:52   40    0   1949    1936   -13
15:02:53   40    0   1949    1936   -13
15:02:54   40    0   1949    1936   -13
15:02:55   40    0   1949    1936   -13
15:02:56   40    0   1949    1936   -13
15:02:57   40    0   1949    1936   -13
15:02:58   40    0   1949    1936   -13
15:02:59   40    0   1949    1936   -13
15:03:00   40    0   1949    1936   -13
15:03:01   40    0   1949    1936   -13
15:03:02   40    0   1949    1936   -13
15:03:03   40    0   1949    1936   -13
15:03:04   40    0   1949    1936   -13
15:03:05   40    0   1949    1936   -13
15:03:06   40    0   1949    1936   -13
15:03:07   40    0   1949    1936   -13
15:03:08   40    0   1949    1936   -13
15:03:09   40    0   1949    1936   -13
15:03:10   40    0   1949    1936   -13
15:03:11   40    0   1949    1936   -13
15:03:12   40    0   1949    1936   -13
15:03:13   40    0   1949    1936   -13
15:03:14   40    0   1949    1936   -13
15:03:15   40    0   1949    1936   -13
15:03:16   40    0   1949    1936   -13
15:03:17   40    0   1949    1936   -13
15:03:18   40    0   1949    1936   -13
15:03:19   40    0   1949    1936   -13
15:03:20   40    0   1949    1936   -13
15:03:21   40    0   1949    1936   -13
15:03:22   40    0   1949    1936   -13
15:03:23   40    0   1949    1936   -13
15:03:24   40    0   1949    1936   -13
15:03:25   40    0   1949    1936   -13
15:03:26   40    0   1949    1936   -13
15:03:27   40    0   1949    1936   -13
15:03:28   40    0   1949    1936   -13
15:03:29   40    0   1949    1936   -13
15:03:30   40    0   1949    1936   -13
15:03:31   40    0   1949    1936   -13
15:03:32   40    0   1949    1936   -13
15:03:33   40    0   1949    1936   -13
15:03:34   40    0   1949    1936   -13
15:03:35   40    0   1949    1936   -13
15:03:36   40    0   1949    1936   -13
15:03:37   40    0   1949    1936   -13
15:03:38   40    0   1949    1936   -13
15:03:39   40    0   1949    1936   -13
15:03:40   40    0   1949    1936   -13
15:03:41   40    0   1949    1936   -13
15:03:42   40    0   1949    1936   -13
15:03:43   40    0   1949    1936   -13
15:03:44   40    0   1949    1936   -13
15:03:45   40    0   1949    1936   -13
15:03:46   40    0   1949    1936   -13
15:03:47   40    0   1949    1936   -13
15:03:48   40    0   1949    1936   -13
15:03:49   40    0   1949    1936   -13
15:03:50   40    0   1949    1936   -13
15:03:51   40    0   1949    1936   -13
15:03:52   40    0   1949    1936   -13
15:03:53   40    0   1949    1936   -13
15:03:54   40    0   1949    1936   -13
15:03:55   40    0   1949    1936   -13
15:03:56   40    0   1949    1936   -13
15:03:57   40    0   1949    1936   -13
15:03:58   40    0   1949    1936   -13
15:03:59   40    0   1949    1936   -13
15:04:00   40    0   1949    1936   -13
15:04:01   40    0   1949    1936   -13
15:04:02   40    0   1949    1936   -13
15:04:03   40    0   1949    1936   -13
15:04:04   40    0   1949    1936   -13
15:04:05   40    0   1949    1936   -13
15:04:06   40    0   1949    1936   -13
15:04:07   40    0   1949    1936   -13
15:04:08   40    0   1949    1936   -13
15:04:09   40    0   1949    1936   -13
15:04:10   40    0   1949    1936   -13
15:04:11   40    0   1949    1936   -13
15:04:12   40    0   1949    1936   -13
15:04:13   40    0   1949    1936   -13
15:04:14   40    0   1949    1936   -13
15:04:15   40    0   1949    1936   -13
15:04:16   40    0   1949    1936   -13
15:04:17   40    0   1949    1936   -13
15:04:18   40    0   1949    1936   -13
15:04:19   40    0   1949    1936   -13
15:04:20   40    0   1949    1936   -13
15:04:21   40    0   1949    1936   -13
15:04:22   40    0   1949    1936   -13
15:04:23   40    0   1949    1936   -13
15:04:24   40    0   1949    1936   -13
15:04:25   40    0   1949    1936   -13
15:04:26   40    0   1949    1936   -13
15:04:27   40    0   1949    1936   -13
15:04:28   40    0   1949    1936   -13
15:04:29   40    0   1949    1936   -13
15:04:30   40    0   1949    1936   -13
15:04:31   40    0   1949    1936   -13
15:04:32   40    0   1949    1936   -13
15:04:33   40    0   1949    1936   -13
15:04:34   40    0   1949    1936   -13
15:04:35   40    0   1949    1936   -13
15:04:36   40    0   1949    1936   -13
15:04:37   40    0   1949    1936   -13
15:04:38   40    0   1949    1936   -13
15:04:39   40    0   1949    1936   -13
15:04:40   40    0   1949    1936   -13
15:04:41   40    0   1949    1936   -13
15:04:42   40    0   1949    1936   -13
15:04:43   40    0   1949    1936   -13
15:04:44   40    0   1949    1936   -13
15:04:45   40    0   1949    1936   -13
15:04:46   40    0   1949    1936   -13
15:04:47   40    0   1949    1936   -13
15:04:48   40    0   1949    1936   -13
15:04:49   40    0   1949    1936   -13
15:04:50   40    0   1949    1936   -13
15:04:51   40    0   1949    1936   -13
15:04:52   40    0   1949    1936   -13
15:04:53   40    0   1949    1936   -13
15:04:54   40    0   1949    1936   -13
15:04:55   40    0   1949    1936   -13
15:04:56   40    0   1949    1936   -13
15:04:57   40    0   1949    1936   -13
15:04:58   40    0   1949    1936   -13
15:04:59   40    0   1949    1936   -13
15:05:00   40    0   1949    1936   -13
15:05:01   40    0   1949    1936   -13
15:05:02   40    0   1949    1936   -13
15:05:03   40    0   1949    1936   -13
15:05:04   40    0   1949    1936   -13
15:05:05   40    0   1949    1936   -13
15:05:06   40    0   1949    1936   -13
15:05:07   40    0   1949    1936   -13
15:05:08   40    0   1949    1936   -13
15:05:09   40    0   1949    1936   -13
15:05:10   40    0   1949    1936   -13
15:05:11   40    0   1949    1936   -13
15:05:12   40    0   1949    1936   -13
15:05:13   40    0   1949    1936   -13
15:05:14   40    0   1949    1936   -13
15:05:15   40    0   1949    1936   -13
15:05:16   40    0   1949    1936   -13
15:05:17   40    0   1949    1936   -13
15:05:18   40    0   1949    1936   -13
15:05:19   40    0   1949    1936   -13
15:05:20   40    0   1949    1936   -13
15:05:21   40    0   1949    1936   -13
15:05:22   40    0   1949    1936   -13
15:05:23   40    0   1949    1936   -13
15:05:24   40    0   1949    1936   -13
15:05:25   40    0   1949    1936   -13
15:05:26   40    0   1949    1936   -13
15:05:27   40    0   1949    1936   -13
15:05:28   40    0   1949    1936   -13
15:05:29   40    0   1949    1936   -13
15:05:30   40    0   1949    1936   -13
15:05:31   40    0   1949    1936   -13
15:05:32   40    0   1949    1936   -13
15:05:33   40    0   1949    1936   -13
15:05:34   40    0   1949    1936   -13
15:05:35   40    0   1949    1936   -13
15:05:36   40    0   1949    1936   -13
15:05:37   40    0   1949    1936   -13
15:05:38   40    0   1949    1936   -13
15:05:39   40    0   1949    1936   -13
15:05:40   40    0   1949    1936   -13
15:05:41   40    0   1949    1936   -13
15:05:42   40    0   1949    1936   -13
15:05:43   40    0   1949    1936   -13
15:05:44   40    0   1949    1936   -13
15:05:45   40    0   1949    1936   -13
15:05:46   40    0   1949    1936   -13
15:05:47   40    0   1949    1936   -13
15:05:48   40    0   1949    1936   -13
15:05:49   40    0   1949    1936   -13
15:05:50   40    0   1949    1936   -13
15:05:51   40    0   1949    1936   -13
15:05:52   40    0   1949    1936   -13
15:05:53   40    0   1949    1936   -13
15:05:54   40    0   1949    1936   -13
15:05:55   40    0   1949    1936   -13
15:05:56   40    0   1949    1936   -13
15:05:57   40    0   1949    1936   -13
15:05:58   40    0   1949    1936   -13
15:05:59   40    0   1949    1936   -13
15:06:00   40    0   1949    1936   -13
15:06:01   40    0   1949    1936   -13
15:06:02   40    0   1949    1936   -13
15:06:03   40    0   1949    1936   -13
15:06:04   40    0   1949    1936   -13
15:06:05   40    0   1949    1936   -13
15:06:06   40    0   1949    1936   -13
15:06:07   40    0   1949    1936   -13
15:06:08   40    0   1949    1936   -13
15:06:09   40    0   1949    1936   -13
15:06:10   40    0   1949    1936   -13
15:06:11   40    0   1949    1936   -13
15:06:12   40    0   1949    1936   -13
15:06:13   40    0   1949    1936   -13
15:06:14   40    0   1949    1936   -13
15:06:15   40    0   1949    1936   -13
15:06:16   40    0   1949    1936   -13
15:06:17   40    0   1949    1936   -13
15:06:18   40    0   1949    1936   -13
15:06:19   40    0   1949    1936   -13
15:06:20   40    0   1949    1936   -13
15:06:21   40    0   1949    1936   -13
15:06:22   40    0   1949    1936   -13
15:06:23   40    0   1949    1936   -13
15:06:24   40    0   1949    1936   -13
15:06:25   40    0   1949    1936   -13
15:06:26   40    0   1949    1936   -13
15:06:27   40    0   1949    1936   -13
15:06:28   40    0   1949    1936   -13
15:06:29   40    0   1949    1936   -13
15:06:30   40    0   1949    1936   -13
15:06:31   40    0   1949    1936   -13
15:06:32   40    0   1949    1936   -13
15:06:33   40    0   1949    1936   -13
15:06:34   40    0   1949    1936   -13
15:06:35   40    0   1949    1936   -13
15:06:36   40    0   1949    1936   -13
15:06:37   40    0   1949    1936   -13
15:06:38   40    0   1949    1936   -13
15:06:39   40    0   1949    1936   -13
15:06:40   40    0   1949    1936   -13
15:06:41   40    0   1949    1936   -13
15:06:42   40    0   1949    1936   -13
15:06:43   40    0   1949    1936   -13
15:06:44   40    0   1949    1936   -13
15:06:45   40    0   1949    1936   -13
15:06:46   40    0   1949    1936   -13
15:06:47   40    0   1949    1936   -13
15:06:48   40    0   1949    1936   -13
15:06:49   40    0   1949    1936   -13
15:06:50   40    0   1949    1936   -13
15:06:51   40    0   1949    1936   -13
15:06:52   40    0   1949    1936   -13
15:06:53   40    0   1949    1936   -13
15:06:54   40    0   1949    1936   -13
15:06:55   40    0   1949    1936   -13
15:06:56   40    0   1949    1936   -13
15:06:57   40    0   1949    1936   -13
15:06:58   40    0   1949    1936   -13
15:06:59   40    0   1949    1936   -13
15:07:00   40    0   1949    1936   -13
15:07:01   40    0   1949    1936   -13
15:07:02   40    0   1949    1936   -13
15:07:03   40    0   1949    1936   -13
15:07:04   40    0   1949    1936   -13
15:07:05   40    0   1949    1936   -13
15:07:06   40    0   1949    1936   -13
15:07:07   40    0   1949    1936   -13
15:07:08   40    0   1949    1936   -13
15:07:09   40    0   1949    1936   -13
15:07:10   40    0   1949    1936   -13
15:07:11   40    0   1949    1936   -13
15:07:12   40    0   1949    1936   -13
15:07:13   40    0   1949    1936   -13
15:07:14   40    0   1949    1936   -13
15:07:15   40    0   1949    1936   -13
15:07:16   40    0   1949    1936   -13
15:07:17   40    0   1949    1936   -13
15:07:18   40    0   1949    1936   -13
15:07:19   40    0   1949    1936   -13
15:07:20   40    0   1949    1936   -13
15:07:21   40    0   1949    1936   -13
15:07:22   40    0   1949    1936   -13
15:07:23   40    0   1949    1936   -13
15:07:24   40    0   1949    1936   -13
15:07:25   40    0   1949    1936   -13
15:07:26   40    0   1949    1936   -13
15:07:27   40    0   1949    1936   -13
15:07:28   40    0   1949    1936   -13
15:07:29   40    0   1949    1936   -13
15:07:30   40    0   1949    1936   -13
15:07:31   40    0   1949    1936   -13
15:07:32   40    0   1949    1936   -13
15:07:33   40    0   1949    1936   -13
15:07:34   40    0   1949    1936   -13
15:07:35   40    0   1949    1936   -13
15:07:36   40    0   1949    1936   -13
15:07:37   40    0   1949    1936   -13
15:07:38   40    0   1949    1936   -13
15:07:39   40    0   1949    1936   -13
15:07:40   40    0   1949    1936   -13
15:07:41   40    0   1949    1936   -13
15:07:42   40    0   1949    1936   -13
15:07:43   40    0   1949    1936   -13
15:07:44   40    0   1949    1936   -13
15:07:45   40    0   1949    1936   -13
15:07:46   40    0   1949    1936   -13
15:07:47   40    0   1949    1936   -13
15:07:48   40    0   1949    1936   -13
15:07:49   40    0   1949    1936   -13
15:07:50   40    0   1949    1936   -13
15:07:51   40    0   1949    1936   -13
15:07:52   40    0   1949    1936   -13
15:07:53   40    0   1949    1936   -13
15:07:54   40    0   1949    1936   -13
15:07:55   40    0   1949    1936   -13
15:07:56   40    0   1949    1936   -13
15:07:57   40    0   1949    1936   -13
15:07:58   40    0   1949    1936   -13
15:07:59   40    0   1949    1936   -13
15:08:00   40    0   1949    1936   -13
15:08:01   40    0   1949    1936   -13
15:08:02   40    0   1949    1936   -13
15:08:03   40    0   1949    1936   -13
15:08:04   40    0   1949    1936   -13
15:08:05   40    0   1949    1936   -13
15:08:06   40    0   1949    1936   -13
15:08:07   40    0   1949    1936   -13
15:08:08   40    0   1949    1936   -13
15:08:09   40    0   1949    1936   -13
15:08:10   40    0   1949    1936   -13
15:08:11   40    0   1949    1936   -13
15:08:12   40    0   1949    1936   -13
15:08:13   40    0   1949    1936   -13
15:08:14   40    0   1949    1936   -13
15:08:15   40    0   1949    1936   -13
15:08:16   40    0   1949    1936   -13
15:08:17   40    0   1949    1936   -13
15:08:18   40    0   1949    1936   -13
15:08:19   40    0   1949    1936   -13
15:08:20   40    0   1949    1936   -13
15:08:21   40    0   1949    1936   -13
15:08:22   40    0   1949    1936   -13
15:08:23   40    0   1949    1936   -13
15:08:24   40    0   1949    1936   -13
15:08:25   40    0   1949    1936   -13
15:08:26   40    0   1949    1936   -13
15:08:27   40    0   1949    1936   -13
15:08:28   40    0   1949    1936   -13
15:08:29   40    0   1949    1936   -13
15:08:30   40    0   1949    1936   -13
15:08:31   40    0   1949    1936   -13
15:08:32   40    0   1949    1936   -13
15:08:33   40    0   1949    1936   -13
15:08:34   40    0   1949    1936   -13
15:08:35   40    0   1949    1936   -13
15:08:36   40    0   1949    1936   -13
15:08:37   40    0   1949    1936   -13
15:08:38   40    0   1949    1936   -13
15:08:39   40    0   1949    1936   -13
15:08:40   40    0   1949    1936   -13
15:08:41   40    0   1949    1936   -13
15:08:42   40    0   1949    1936   -13
15:08:43   40    0   1949    1936   -13
15:08:44   40    0   1949    1936   -13
15:08:45   40    0   1949    1936   -13
15:08:46   40    0   1949    1936   -13
15:08:47   40    0   1949    1936   -13
15:08:48   40    0   1949    1936   -13
15:08:49   40    0   1949    1936   -13
15:08:50   40    0   1949    1936   -13
15:08:51   40    0   1949    1936   -13
15:08:52   40    0   1949    1936   -13
15:08:53   40    0   1949    1936   -13
15:08:54   40    0   1949    1936   -13
15:08:55   40    0   1949    1936   -13
15:08:56   40    0   1949    1936   -13
15:08:57   40    0   1949    1936   -13
15:08:58   40    0   1949    1936   -13
15:08:59   40    0   1949    1936   -13
15:09:00   40    0   1949    1936   -13
15:09:01   40    0   1949    1936   -13
15:09:02   40    0   1949    1936   -13
15:09:03   40    0   1949    1936   -13
15:09:04   40    0   1949    1936   -13
15:09:05   40    0   1949    1936   -13
15:09:06   40    0   1949    1936   -13
15:09:07   40    0   1949    1936   -13
15:09:08   40    0   1949    1936   -13
15:09:09   40    0   1949    1936   -13
15:09:10   40    0   1949    1936   -13
15:09:11   40    0   1949    1936   -13
15:09:12   40    0   1949    1936   -13
15:09:13   40    0   1949    1936   -13
15:09:14   40    0   1949    1936   -13
15:09:15   40    0   1949    1936   -13
15:09:16   40    0   1949    1936   -13
15:09:17   40    0   1949    1936   -13
15:09:18   40    0   1949    1936   -13
15:09:19   40    0   1949    1936   -13
15:09:20   40    0   1949    1936   -13
15:09:21   40    0   1949    1936   -13
15:09:22   40    0   1949    1936   -13
15:09:23   40    0   1949    1936   -13
15:09:24   40    0   1949    1936   -13
15:09:25   40    0   1949    1936   -13
15:09:26   40    0   1949    1936   -13
15:09:27   40    0   1949    1936   -13
15:09:28   40    0   1949    1936   -13
15:09:29   40    0   1949    1936   -13
15:09:30   40    0   1949    1936   -13
15:09:31   40    0   1949    1936   -13
15:09:32   40    0   1949    1936   -13
15:09:33   40    0   1949    1936   -13
15:09:34   40    0   1949    1936   -13
15:09:35   40    0   1949    1936   -13
15:09:36   40    0   1949    1936   -13
15:09:37   40    0   1949    1936   -13
15:09:38   40    0   1949    1936   -13
15:09:39   40    0   1949    1936   -13
15:09:40   40    0   1949    1936   -13
15:09:41   40    0   1949    1936   -13
15:09:42   40    0   1949    1936   -13
15:09:43   40    0   1949    1936   -13
15:09:44   40    0   1949    1936   -13
15:09:45   40    0   1949    1936   -13
15:09:46   40    0   1949    1936   -13
15:09:47   40    0   1949    1936   -13
15:09:48   40    0   1949    1936   -13
15:09:49   40    0   1949    1936   -13
15:09:50   40    0   1949    1936   -13
15:09:51   40    0   1949    1936   -13
15:09:52   40    0   1949    1936   -13
15:09:53   40    0   1949    1936   -13
15:09:54   40    0   1949    1936   -13
15:09:55   40    0   1949    1936   -13
15:09:56   40    0   1949    1936   -13
15:09:57   40    0   1949    1936   -13
15:09:58   40    0   1949    1936   -13
15:09:59   40    0   1949    1936   -13
15:10:00   40    0   1949    1936   -13
15:10:01   40    0   1949    1936   -13
15:10:02   40    0   1949    1936   -13
15:10:03   40    0   1949    1936   -13
15:10:04   40    0   1949    1936   -13
15:10:05   40    0   1949    1936   -13
15:10:06   40    0   1949    1936   -13
15:10:07   40    0   1949    1936   -13
15:10:08   40    0   1949    1936   -13
15:10:09   40    0   1949    1936   -13
15:10:10   40    0   1949    1936   -13
15:10:11   40    0   1949    1936   -13
15:10:12   40    0   1949    1936   -13
15:10:13   40    0   1949    1936   -13
15:10:14   40    0   1949    1936   -13
15:10:15   40    0   1949    1936   -13
15:10:16   40    0   1949    1936   -13
15:10:17   40    0   1949    1936   -13
15:10:18   40    0   1949    1936   -13
15:10:19   40    0   1949    1936   -13
15:10:20   40    0   1949    1936   -13
15:10:21   40    0   1949    1936   -13
15:10:22   40    0   1949    1936   -13
15:10:23   40    0   1949    1936   -13
15:10:24   40    0   1949    1936   -13
15:10:25   40    0   1949    1936   -13
15:10:26   40    0   1949    1936   -13
15:10:27   40    0   1949    1936   -13
15:10:28   40    0   1949    1936   -13
15:10:29   40    0   1949    1936   -13
15:10:30   40    0   1949    1936   -13
15:10:31   40    0   1949    1936   -13
15:10:32   40    0   1949    1936   -13
15:10:33   40    0   1949    1936   -13
15:10:34   40    0   1949    1936   -13
15:10:35   40    0   1949    1936   -13
15:10:36   40    0   1949    1936   -13
15:10:37   40    0   1949    1936   -13
15:10:38   40    0   1949    1936   -13
15:10:39   40    0   1949    1936   -13
15:10:40   40    0   1949    1936   -13
15:10:41   40    0   1949    1936   -13
15:10:42   40    0   1949    1936   -13
15:10:43   40    0   1949    1936   -13
15:10:44   40    0   1949    1936   -13
15:10:45   40    0   1949    1936   -13
15:10:46   40    0   1949    1936   -13
15:10:47   40    0   1949    1936   -13
15:10:48   40    0   1949    1936   -13
15:10:49   40    0   1949    1936   -13
15:10:50   40    0   1949    1936   -13
15:10:51   40    0   1949    1936   -13
15:10:52   40    0   1949    1936   -13
15:10:53   40    0   1949    1936   -13
15:10:54   40    0   1949    1936   -13
15:10:55   40    0   1949    1936   -13
15:10:56   40    0   1949    1936   -13
15:10:57   40    0   1949    1936   -13
15:10:58   40    0   1949    1936   -13
15:10:59   40    0   1949    1936   -13
15:11:00   40    0   1949    1936   -13
15:11:01   40    0   1949    1936   -13
15:11:02   40    0   1949    1936   -13
15:11:03   40    0   1949    1936   -13
15:11:04   40    0   1949    1936   -13
15:11:05   40    0   1949    1936   -13
15:11:06   40    0   1949    1936   -13
15:11:07   40    0   1949    1936   -13
15:11:08   40    0   1949    1936   -13
15:11:09   40    0   1949    1936   -13
15:11:10   40    0   1949    1936   -13
15:11:11   40    0   1949    1936   -13
15:11:12   40    0   1949    1936   -13
15:11:13   40    0   1949    1936   -13
15:11:14   40    0   1949    1936   -13
15:11:15   40    0   1949    1936   -13
15:11:16   40    0   1949    1936   -13
15:11:17   40    0   1949    1936   -13
15:11:18   40    0   1949    1936   -13
15:11:19   40    0   1949    1936   -13
15:11:20   40    0   1949    1936   -13
15:11:21   40    0   1949    1936   -13
15:11:22   40    0   1949    1936   -13
15:11:23   40    0   1949    1936   -13
15:11:24   40    0   1949    1936   -13
15:11:25   40    0   1949    1936   -13
15:11:26   40    0   1949    1936   -13
15:11:27   40    0   1949    1936   -13
15:11:28   40    0   1949    1936   -13
15:11:29   40    0   1949    1936   -13
15:11:30   40    0   1949    1936   -13
15:11:31   40    0   1949    1936   -13
15:11:32   40    0   1949    1936   -13
15:11:33   40    0   1949    1936   -13
15:11:34   40    0   1949    1936   -13
15:11:35   40    0   1949    1936   -13
15:11:36   40    0   1949    1936   -13
15:11:37   40    0   1949    1936   -13
15:11:38   40    0   1949    1936   -13
15:11:39   40    0   1949    1936   -13
15:11:40   40    0   1949    1936   -13
15:11:41   40    0   1949    1936   -13
15:11:42   40    0   1949    1936   -13
